quarter_text,nuevas,reinversion,entre_cias,inversion,exportaciones,estado,cuenta,horas_prom,ittae,salario,medsup,hom_pc,rob_pc,secext_pc,_menos1sm
2010-4,535.34839,-14.70678,150.23706,670.87866,4963.2178,Jalisco,17,41.700001,94.805573,248.67667,0.25722408,0.06443348,1.1762453,0.034756649,0.077
2010-4,0.75579399,5.6427598,6.3395209,12.738075,274.45901,Michoacán,3,40.200001,94.871902,212.13667,0.17327735,0.13370343,0.93276746,0.011949885,0.122
2010-4,19.158825,12.874773,16.090187,48.123783,584.54602,Morelos,1,43.599998,101.22826,238.06334,0.26553458,0.1533568,2.9071595,0.035305162,0.111
2010-4,37.307156,0.25941399,0.21104699,37.777615,19.171,Nayarit,0,40.599998,97.463387,194.14,0.24532545,0.15120742,0.68267022,0,0.155
2010-4,714.11017,58.285103,42.374882,814.77014,5838.438,Nuevo León,9,43.599998,95.731056,276.13,0.21798463,0.066290668,2.1099374,0.001683573,0.072999999
2010-4,6.3989291,1.895745,-2.2664449,6.0282292,207.509,Oaxaca,6,41.700001,97.243469,205.30333,0.17129411,0.03427004,0.85340126,0.004122711,0.199
2010-4,267.50577,20.647488,47.112572,335.26584,2325.7781,Puebla,7,42.299999,96.307411,232.33333,0.20468023,0.055846995,1.1831415,0,0.19299999
2010-4,41.654625,15.675991,93.966072,151.29669,1243.465,Querétaro,2,44.700001,93.521523,274.53,0.24518718,0.048365568,1.6745233,0.006448742,0.055999998
2010-4,59.898922,1.144731,-1.251369,59.792282,9.9510002,Quintana Roo,0,43.599998,87.058174,198.38,0.30303207,0.1074948,2.5864565,0.021937714,0.093999997
2010-4,26.468887,1.069489,91.443092,118.98147,1336.2371,San Luis Potosí,4,41.5,91.155464,226.34332,0.19888189,0.084788582,1.1566228,0.013307626,0.162
2010-4,15.441898,13.614845,5.3295169,34.386261,65.049004,Sinaloa,5,41.099998,97.102623,184.75999,0.271355,0.18100781,1.4805601,0.008386463,0.088
2010-4,99.967392,224.76001,-72.985512,251.74188,3665.3521,Sonora,4,43.400002,85.372971,205.20667,0.27483359,0.099973986,1.1456873,0.002189211,0.071000002
2010-4,22.28281,0.98576099,-0.97703999,22.291531,3132.563,Tabasco,0,43.299999,91.785545,215.91333,0.26612553,0.059559261,1.9729557,0.020294267,0.155
2010-4,58.085629,9.6220884,13.901907,81.609619,5222.0801,Tamaulipas,1,41.200001,97.701828,229.10667,0.26419488,0.10237455,1.7639464,0.004178553,0.12100001
2010-4,12.461182,-1.758966,-9.448658,1.253558,217.60201,Tlaxcala,0,41.400002,108.45817,205.24001,0.23751338,0.081208105,0.64966484,0,0.17399999
2010-4,92.128777,-40.818047,-1.0093091,50.301418,1382.744,Veracruz,1,44.5,94.114952,248.16666,0.2214053,0.052530904,0.76163362,0.008905731,0.171
2010-4,8.7041969,2.3786321,-6.0862002,4.9966283,336.927,Yucatán,3,40.599998,94.453262,199.91333,0.21936235,0.017068487,0.85693848,0.000502014,0.18000001
2010-4,169.5972,-3.7987909,27.305868,193.10428,582.94397,Zacatecas,2,40.099998,101.79499,202.70334,0.16527005,0.058114656,1.2580502,0.003301969,0.16
2011-1,23.774002,195.80476,42.790749,262.36951,1399.01,Aguascalientes,3,45.299999,88.229591,232.81334,0.26726297,0.051321276,1.8715709,0.041388124,0.064000003
2011-1,66.434685,19.557283,-25.319839,60.672127,6761.5479,Baja California,2,44.200001,90.037415,256.28665,0.30009916,0.056814482,5.4514264,0.028253689,0.050000001
2011-1,53.728882,6.5025153,118.07307,178.30447,45.047001,Baja California Sur,0,42.200001,100.23688,241.67,0.32831755,0.024094898,2.8251268,0.015059311,0.086999997
2011-1,-0.048585001,2.1370251,3.0884521,5.1768918,7294.5171,Campeche,2,42.900002,97.406326,298.80667,0.25543666,0.038953771,0.15109342,0,0.17799999
2011-1,-0.594419,29.085743,-3.3625419,25.128782,391.70999,Chiapas,0,43.299999,97.335449,216.41667,0.18419915,0.071054572,0.38171644,0.005248349,0.33000001
2011-1,14.419021,241.4157,201.44664,457.28134,8858.125,Chihuahua,3,43.599998,82.698654,234.54333,0.21707501,0.27127913,2.6538544,0.011561792,0.053000003
2011-1,1497.6669,1127.6956,-265.08408,2360.2783,701.677,Ciudad de México,34,44.400002,90.310013,340.35001,0.40433085,0.039284776,2.618985,0.022608332,0.075999998
2011-1,3.518672,85.172318,26.163202,114.85419,6128.5488,Coahuila,4,43,94.143112,237.26666,0.23315997,0.067746427,2.0281142,0.003922161,0.090000004
2011-1,5.0069728,9.1006918,1.0485981,15.156262,28.871,Colima,1,42.200001,93.739357,218.76666,0.26333135,0.085407461,1.7426119,0.007491883,0.1
2011-1,50.062206,29.271656,58.062443,137.3963,345.729,Durango,1,43,89.961929,195.49333,0.19675618,0.15450137,2.595623,0.018421317,0.141
2011-1,280.66241,997.55835,3.521539,1281.7423,3551.2859,Estado de México,20,45.700001,90.176582,258.18668,0.2625241,0.042544943,1.869501,0,0.086000003
2011-1,186.04082,508.44611,-16.64319,677.84375,2344.8921,Guanajuato,2,42.299999,87.923744,211.28999,0.17983533,0.066499866,1.4104408,0.008401865,0.13699999
2011-1,34.28241,35.63652,0.42570499,70.344635,178.59801,Guerrero,0,43.700001,96.009651,221.24667,0.21124917,0.16978076,0.89914503,0.004908628,0.16299999
2011-1,34.161366,108.9121,-7.3646021,135.70886,341.47198,Hidalgo,2,42.299999,87.010521,220.24667,0.18329638,0.043078595,1.1182025,0.009573021,0.19700001
2011-1,81.997932,76.276886,42.514938,200.78976,3722.854,Jalisco,35,41.599998,90.215942,257.75333,0.2506322,0.069278751,1.1939927,0.016653546,0.083000004
2011-1,20.397327,22.959938,-26.87779,16.479477,384.42401,Michoacán,2,41,91.889824,221.96333,0.17434229,0.12149744,0.99357904,0.010124787,0.12100001
2011-1,-0.28003189,83.056061,25.299301,108.07533,727.31799,Morelos,4,43.900002,93.901657,249.50667,0.270307,0.15616974,2.5339092,0.037942649,0.107
2011-1,56.213936,4.4613571,-6.4557519,54.21954,21.292,Nayarit,1,40.599998,96.972961,201.46667,0.24778442,0.15842952,0.57497452,0,0.155
2011-1,77.578308,376.61349,81.459007,535.65082,5644.0781,Nuevo León,19,43,89.794159,287.07666,0.21935138,0.097270757,2.2860724,0.001886717,0.071999997
2011-1,1.6371033,21.11791,-6.9389319,15.816081,247.214,Oaxaca,4,42.5,93.073692,214.03667,0.17095947,0.046280024,0.89860382,0.005913559,0.213
2011-1,28.352694,54.784679,9.5139484,92.651321,2470.5371,Puebla,9,42.5,92.440971,241.23999,0.20779559,0.05110904,1.2024164,0,0.19499999
2011-1,57.848423,187.82036,-40.638237,205.03055,1396.814,Querétaro,1,44,91.609558,284.49332,0.2529372,0.037452282,1.6917731,0.00214013,0.064000003
2011-1,60.362709,28.75271,-0.55054897,88.564873,43.903999,Quintana Roo,0,44,92.368896,204.87334,0.30230045,0.11242303,2.5712235,0.014506199,0.086000003
2011-1,78.707352,168.29126,-12.868781,234.12982,1360.092,San Luis Potosí,5,41.599998,88.246407,233.93666,0.19663154,0.11110555,1.4462682,0.02085599,0.17299999
2011-1,37.972603,39.914497,19.190859,97.077957,88.038002,Sinaloa,4,42.200001,90.394966,189.95,0.27562743,0.17744274,1.6248735,0.009412484,0.079999998
2011-1,68.938301,237.94263,2.3503561,309.23126,3370.126,Sonora,2,43.400002,85.395805,213.09334,0.27772552,0.092314454,1.1070466,0.001817214,0.083000004
2011-1,25.850433,29.79143,-8.1552496,47.486614,3595.8789,Tabasco,0,43.700001,88.499512,226.49333,0.27782521,0.058065139,1.8616035,0.017155609,0.14
2011-1,-20.885366,75.989555,68.775955,123.88014,5427.522,Tamaulipas,2,41.200001,95.994125,237.52666,0.27441216,0.092830618,1.8042465,0.007438351,0.122
2011-1,60.815407,103.48406,5.2414608,169.54092,217.23399,Tlaxcala,3,42.5,90.907631,216.78999,0.23905694,0.10006004,0.76212396,0,0.185
2011-1,152.09621,90.827637,25.698048,268.62189,1584.071,Veracruz,2,44.700001,94.38636,262.88666,0.22002029,0.045327382,0.81911217,0.012104472,0.15100001
2011-1,4.7735481,15.7398,1.455651,21.969,289.59299,Yucatán,5,39.900002,90.404945,213.94333,0.22358939,0.01500872,0.99107577,0.004002326,0.19499999
2011-1,16.657608,50.118546,-17.11684,49.659313,777.33099,Zacatecas,1,40.5,90.652061,210.74667,0.16681866,0.041510044,1.2802224,0.004612227,0.17
2011-2,-71.001205,36.803482,-17.770723,-51.968452,1524.035,Aguascalientes,4,45,90.475952,232.05667,0.26951295,0.054420063,1.6861975,0.022262753,0.061999999
2011-2,-12.200982,111.82944,132.04596,231.67442,7403.4888,Baja California,6,43.299999,94.508072,255.04666,0.30549428,0.0489452,5.3010713,0.020495803,0.051999997
2011-2,93.148682,26.383762,49.315907,168.84834,37.290001,Baja California Sur,0,40.900002,98.697113,241.57666,0.33462179,0.037321734,3.1738402,0.008957216,0.083000004
2011-2,25.468443,22.728195,-13.696551,34.500088,8155.8809,Campeche,0,42.299999,94.255432,302.85001,0.26201636,0.043499269,0.23983381,0,0.16600001
2011-2,7.3151159,55.915462,-27.454451,35.776127,444.55301,Chiapas,1,40.900002,100.14656,219.07001,0.18430282,0.09312648,0.4010674,0.005832976,0.32700002
2011-2,54.166183,110.37717,133.06738,297.61075,10025.24,Chihuahua,7,42.5,89.040619,236.09666,0.2294877,0.26246475,2.2535962,0.017160075,0.061999999
2011-2,383.17719,1359.7314,63.066662,1805.9753,773.95697,Ciudad de México,47,43.700001,94.486069,340.88666,0.41140124,0.045685963,2.5211261,0.021835203,0.079999998
2011-2,12.25059,112.75384,92.445938,217.45036,7043.8579,Coahuila,5,42,96.757553,237.75,0.23476268,0.09027763,1.9601621,0.008174747,0.093000002
2011-2,24.235191,28.628094,42.305386,95.168671,37.039001,Colima,0,41,97.026718,220.78334,0.2652216,0.083502578,1.8877547,0.001491117,0.118
2011-2,34.283714,41.059624,-1.946537,73.396805,335.89899,Durango,1,41.900002,91.544891,194.42667,0.20687044,0.17417948,2.2696655,0.018365865,0.134
2011-2,28.808784,592.51874,-168.72101,452.60651,4083.1899,Estado de México,22,45.5,94.776855,256.84,0.26136181,0.046670531,1.6724872,0,0.079000004
2011-2,106.59372,150.50397,-17.144283,239.9534,2555.626,Guanajuato,6,42,92.625725,211.95667,0.1833472,0.069188973,1.4263984,0.008737783,0.122
2011-2,7.8375297,65.947258,-12.74636,61.038425,173.332,Guerrero,1,43,96.568871,220.24667,0.21187197,0.20143576,1.1385875,0.004322656,0.18100001
2011-2,8.1273098,48.7244,-11.11218,45.739529,396.20599,Hidalgo,0,41.599998,91.89473,220.44333,0.19412677,0.036687674,1.0221186,0.009171919,0.19299999
2011-2,80.856918,253.76506,67.307053,401.92902,3774.4541,Jalisco,37,40.700001,92.14048,258.44,0.2494899,0.06413681,1.1534003,0.014606727,0.083000004
2011-2,6.4024148,103.51306,-27.747963,82.167511,271.836,Michoacán,10,38.700001,96.254379,219.69334,0.17375705,0.14729711,0.9336301,0.008083377,0.142
2011-2,6.2065406,44.848873,-41.399006,9.6564112,750.50598,Morelos,2,43.599998,97.233788,253.13666,0.27734321,0.14580823,2.4261174,0.035081681,0.11
2011-2,19.211115,25.163965,-7.5292401,36.84584,32.481998,Nayarit,1,40,98.121613,202.37,0.25636631,0.1726715,0.51712902,0,0.14899999
2011-2,-31.890076,287.70169,149.38637,405.19797,6340.0068,Nuevo León,11,43.400002,93.52446,288.13666,0.21540202,0.14911543,2.3536847,0.003759212,0.075000003
2011-2,2.0924799,64.184715,2.1919169,68.469109,271.89099,Oaxaca,6,41.200001,95.160049,213.52333,0.17497081,0.049262817,0.78563928,0.008467046,0.22499999
2011-2,40.945541,169.00342,-16.191298,193.75766,2492.4541,Puebla,9,41.900002,93.713188,237.67667,0.21435899,0.054671338,1.3976626,0.000168739,0.191
2011-2,190.76875,50.366962,5.793262,246.92899,1494.416,Querétaro,5,44.200001,94.357498,286.35666,0.25599226,0.036226538,1.6248667,0.00159823,0.055
2011-2,101.78098,54.984219,-14.062438,142.70276,34.428001,Quintana Roo,0,42.799999,91.04924,205.60333,0.3062461,0.098577249,2.4478817,0.025183968,0.103
2011-2,-24.82798,-3.9967921,-156.76711,-185.59187,1479.204,San Luis Potosí,0,40.599998,91.708786,237.48,0.19887686,0.070345697,1.2911839,0.020801146,0.17799999
2011-2,12.373401,65.595665,8.2030907,86.172157,80.408997,Sinaloa,3,40.200001,90.387863,193.49333,0.28079417,0.19929139,1.6736303,0.010781908,0.092
2011-2,17.776796,-54.215313,6.770268,-29.668251,3652.009,Sonora,6,43.099998,94.891998,213.59334,0.28022552,0.085442793,1.0868612,0.003982503,0.07
2011-2,133.90408,57.7033,-31.230627,160.37675,4083.6941,Tabasco,0,42.099998,92.811707,223.97333,0.27292317,0.059214111,1.7786165,0.015790429,0.146
2011-2,214.68517,84.239334,198.29977,497.22427,5797.8999,Tamaulipas,6,40.5,97.067169,239.75999,0.27266669,0.099962272,1.8574592,0.019280556,0.134
2011-2,7.9489665,38.182003,-3.1225581,43.008411,234.041,Tlaxcala,2,41.799999,94.273148,212.86667,0.23659618,0.091365917,0.75418415,0,0.18100001
2011-2,238.98987,152.34311,10.871549,402.20453,1747.849,Veracruz,5,43.599998,94.85083,255.11667,0.21455032,0.058331094,0.80995419,0.010792537,0.168
2011-2,5.8305821,55.818661,-10.99456,50.654682,314.009,Yucatán,3,39.900002,93.340118,214.31,0.22066243,0.016951477,0.96423988,0.002991437,0.191
2011-2,316.69766,28.428783,-16.688112,328.43835,779.854,Zacatecas,1,40,98.337303,211.11333,0.16786447,0.042076252,1.1787926,0.00920418,0.18000001
2011-3,2.8151181,10.940357,-13.799044,-0.043568999,1442.156,Aguascalientes,2,45.700001,92.642326,234.71666,0.26948094,0.039425537,1.7634714,0.018070037,0.063000001
2011-3,76.053452,26.596832,192.43524,295.08551,7570.4111,Baja California,5,43.599998,96.105713,253.99666,0.30682227,0.05332048,5.2610557,0.027117272,0.048
2011-3,92.137634,6.3755941,110.64906,209.16228,44.558998,Baja California Sur,0,41.5,97.76339,244.01001,0.33299708,0.029603973,3.2771598,0.026643576,0.086000003
2011-3,23.585825,2.3942549,-65.990051,-40.009972,7687.5889,Campeche,1,43.299999,91.676453,301.60333,0.25904587,0.036291734,0.20253129,0,0.175
2011-3,7.8623948,6.3494492,-2.3050859,11.906758,416.78601,Chiapas,0,42.099998,98.532784,220.23666,0.18130426,0.076558412,0.4214721,0.003807879,0.333
2011-3,84.521439,-9.1184349,157.94336,233.34637,9617.5781,Chihuahua,1,44.200001,89.893982,235.79666,0.23648143,0.24410644,2.0990348,0.023568899,0.046
2011-3,760.54083,354.04504,208.60594,1323.1918,815.54199,Ciudad de México,20,44.299999,95.338745,341.76666,0.40827426,0.042570999,2.6109465,0.018708834,0.085000001
2011-3,60.573029,9.0732517,27.125162,96.771439,7138.0229,Coahuila,2,42.299999,97.873428,239.38333,0.24334195,0.08856941,1.9226647,0.004959887,0.10399999
2011-3,6.278358,6.5422711,21.127716,33.948345,38.856998,Colima,0,41,97.42485,226.52667,0.26191756,0.096446034,2.0772992,0.001483785,0.108
2011-3,37.096851,12.098427,-42.598068,6.5972109,373.11301,Durango,0,43.299999,93.032532,196.54333,0.20732716,0.13763072,2.3509453,0.011813796,0.11300001
2011-3,200.21379,156.62076,81.511848,438.34637,4121.2642,Estado de México,7,45.599998,94.405487,256.89667,0.27135763,0.040935072,1.7861547,0,0.088999994
2011-3,280.30313,15.993311,122.98022,419.27667,2451.999,Guanajuato,3,42.700001,92.449951,211.81667,0.17889871,0.057989855,1.4757173,0.011384512,0.122
2011-3,10.886013,9.1402607,26.260124,46.2864,167.08,Guerrero,2,43,98.019775,227.11333,0.20961757,0.23268095,1.2755748,0.004889464,0.15899999
2011-3,7.354619,6.0453992,4.2092981,17.609316,356.056,Hidalgo,1,40.700001,94.453751,221.69333,0.18877441,0.033631484,0.92011353,0.002193358,0.20200001
2011-3,138.01982,43.025703,-42.206581,138.83894,3954.8311,Jalisco,10,41.299999,93.584274,262.44333,0.25434136,0.062731597,1.2241926,0.01469031,0.088
2011-3,5.563395,12.538877,13.077507,31.179779,221.356,Michoacán,1,38.799999,93.272652,223.16333,0.17907396,0.10912544,0.97899185,0.012772382,0.141
2011-3,3.8771141,13.828799,-15.04264,2.6632731,779.59198,Morelos,1,43.400002,93.892197,251.85001,0.28768,0.14534367,2.5910516,0.030052264,0.092
2011-3,23.882286,2.0173211,1.96822,27.867826,30.259001,Nayarit,2,40.799999,93.647461,204.60666,0.25198558,0.15592268,0.55145536,0,0.14899999
2011-3,-42.351547,49.498867,67.227272,74.374596,6371.1982,Nuevo León,17,43.200001,96.46521,288.10666,0.21939492,0.1514645,2.4321703,0.004993335,0.075999998
2011-3,4.5827909,6.0242181,30.480141,41.087151,225.798,Oaxaca,3,40.700001,93.186623,214.63333,0.17837477,0.050187602,0.76664123,0.011010546,0.22499999
2011-3,100.42719,34.91502,23.400618,158.74283,2989.853,Puebla,2,41.5,97.290367,239.34,0.21783775,0.053669748,1.6397034,0,0.19399999
2011-3,169.25609,4.8734798,38.508236,212.63782,1570.547,Querétaro,1,44.299999,98.289024,285.80667,0.25825337,0.04084497,1.7324634,0.00636545,0.071999997
2011-3,92.89209,10.881665,23.21859,126.99235,11.162,Quintana Roo,0,44.099998,89.9076,208.19667,0.29487029,0.12490872,2.4824718,0.029264331,0.086999997
2011-3,13.382197,16.350996,-1.089183,28.644011,1471.696,San Luis Potosí,1,41.5,92.595909,238.30333,0.19795427,0.055072185,1.2119653,0.018483131,0.161
2011-3,14.317983,14.250186,9.2668591,37.835026,70.710999,Sinaloa,3,40.299999,98.615692,196.41333,0.27805889,0.16516738,1.7016404,0.013532622,0.098000005
2011-3,34.60236,13.092966,-55.172295,-7.4769716,3363.4199,Sonora,2,42.5,93.428177,216.66,0.28095421,0.082948551,0.9834813,0.002163875,0.096000001
2011-3,23.111469,10.100681,-48.899834,-15.687685,3822.519,Tabasco,0,43.200001,94.982742,225.37334,0.27716592,0.057731268,1.9842936,0.015307533,0.147
2011-3,81.414322,9.664959,-67.683968,23.395317,5770.248,Tamaulipas,1,40.599998,97.214745,238.67332,0.27696341,0.10940699,2.3566857,0.009462226,0.141
2011-3,3.005965,13.376367,-1.955418,14.426914,252.63499,Tlaxcala,3,41.599998,99.969948,215.62666,0.23810934,0.095970638,0.76528313,0,0.19
2011-3,193.59262,37.917027,0.011638,231.52129,1716.311,Veracruz,2,43.299999,93.467728,264.72,0.22299866,0.065251967,0.88237581,0.016152746,0.17200001
2011-3,54.207733,5.9898849,20.577721,80.775337,355.69299,Yucatán,3,41.299999,93.246582,214.13,0.21309629,0.020867854,1.0364368,0.004968537,0.185
2011-3,40.718952,2.54127,7.2166448,50.476868,805.90002,Zacatecas,2,42,100.84332,220.07001,0.16806214,0.040670111,1.1905847,0.007215665,0.192
2011-4,-1.0158033,-8.2872791,-11.90127,-21.204351,1686.4399,Aguascalientes,1,44.700001,96.512421,233.78999,0.27572224,0.043365701,1.5832572,0.013091532,0.07
2011-4,23.837158,26.346613,128.47412,178.6579,8416.0654,Baja California,1,42.700001,98.01886,255.31999,0.30476284,0.046429635,5.4101148,0.03277386,0.071000002
2011-4,106.67532,-6.9443092,55.090221,154.82124,47.956001,Baja California Sur,1,41.599998,102.19025,241.75999,0.35713509,0.027887247,3.0235648,0.023483997,0.092
2011-4,20.61619,-5.2050591,9.7194214,25.130552,8197.4492,Campeche,0,42.299999,103.12923,302.97665,0.26127937,0.02215361,0.12126187,0,0.184
2011-4,7.909626,-14.645093,26.732618,19.997152,412.23001,Chiapas,0,41.099998,102.36458,220.98999,0.18312202,0.086873617,0.407607,0.002995642,0.30899999
2011-4,51.757099,-15.761394,193.87784,229.87355,9945.0713,Chihuahua,0,42.700001,97.332794,235.06667,0.23310295,0.22105353,2.034252,0.014550359,0.063000001
2011-4,645.03412,255.73734,1112.2893,2013.0608,777.63098,Ciudad de México,24,43.700001,99.026276,339.60666,0.41954923,0.043599572,2.5737197,0.020959176,0.075999998
2011-4,113.21268,61.022659,43.821011,218.05635,6928.085,Coahuila,0,42.099998,99.717445,239.15666,0.24506307,0.088990375,1.7360186,0.003884501,0.10600001
2011-4,6.7740493,-5.7702522,9.3362494,10.340046,37.966999,Colima,0,40.700001,96.594093,220.72333,0.26712617,0.097457683,2.3832833,0.007383158,0.119
2011-4,4.7396922,8.6823416,-2.193068,11.228966,348.181,Durango,0,41.599998,98.509247,193.97333,0.20508079,0.14724972,1.9878712,0.015313972,0.154
2011-4,192.38625,26.0327,320.17444,538.59338,4164.79,Estado de México,7,44.799999,96.700623,252.38,0.27699071,0.04810519,1.5362302,0,0.098000005
2011-4,52.632507,-38.878372,73.811768,87.565903,2348.582,Guanajuato,0,41.299999,95.776718,209.56667,0.18118981,0.065836372,1.3799019,0.010824848,0.139
2011-4,48.933578,-12.816307,28.017357,64.134628,161.037,Guerrero,0,42.400002,101.48035,219.72667,0.20650521,0.17425224,1.0971862,0.010334565,0.183
2011-4,3.27598,-5.9476771,69.139397,66.467705,445.366,Hidalgo,2,41.400002,98.217087,220.08333,0.19333687,0.022585131,0.72345271,0.003642763,0.186
2011-4,-11.029139,-44.646599,350.36902,294.69327,3881.063,Jalisco,14,40.900002,98.364464,264.64999,0.26480165,0.065820124,1.1371449,0.01754324,0.083000004
2011-4,-6.5774956,-23.398396,50.831558,20.855665,264.69101,Michoacán,0,40.099998,100.56717,220.67001,0.17659715,0.13171037,1.0612861,0.01028638,0.131
2011-4,0.88891101,-12.839921,-5.9852509,-17.93626,884.06403,Morelos,2,43,98.614342,249.48,0.28973353,0.15358934,2.4519828,0.021785721,0.108
2011-4,19.587406,-4.5551639,13.555812,28.588055,17.504999,Nayarit,0,40.799999,99.974083,204.02333,0.25299352,0.14022898,0.62226609,0,0.162
2011-4,255.19655,62.649975,346.08487,663.9314,6234.3721,Nuevo León,6,42.900002,100.27602,287.56332,0.21825011,0.12561359,1.8694866,0.002072831,0.079000004
2011-4,1.490537,-14.263549,65.517654,52.744644,252.07401,Oaxaca,0,41.700001,101.37482,210.73999,0.18474366,0.049324019,0.76081662,0.005622427,0.207
2011-4,125.79031,-24.020765,47.438232,149.20778,2739.5371,Puebla,6,41.200001,98.841194,240.38333,0.21561953,0.073648429,1.7405523,0.000335528,0.19
2011-4,86.147301,176.60803,120.19884,382.95416,1626.4871,Querétaro,5,44.299999,101.83785,286.04333,0.24742256,0.05229457,1.6808214,0.004225824,0.061000001
2011-4,130.31192,-9.9193287,29.020514,149.4131,10.813,Quintana Roo,0,43.5,92.548836,203.99667,0.30894735,0.12958284,2.2255676,0.036113252,0.1
2011-4,14.987674,-4.6760159,180.7704,191.08206,1444.606,San Luis Potosí,2,41.099998,96.125862,237.64334,0.19966555,0.037620728,0.97625796,0.029720377,0.17200001
2011-4,8.3979578,-25.844296,27.305363,9.859025,74.411003,Sinaloa,0,39.900002,102.24196,191.51666,0.27910411,0.16442836,1.4943941,0.014538929,0.115
2011-4,-134.18967,153.4731,12.763852,32.047279,3709.6699,Sonora,1,43,95.867157,215.44667,0.28552607,0.093051633,1.3422428,0.002155636,0.079000004
2011-4,21.713943,-14.850364,34.054203,40.917782,4043.7581,Tabasco,0,42.299999,98.792549,223.54666,0.27686897,0.055821409,1.8203013,0.018752506,0.168
2011-4,-9.5364208,29.795519,178.0072,198.2663,5088.833,Tamaulipas,1,40.799999,98.315491,238.55667,0.278238,0.10405085,2.0848489,0.010316657,0.145
2011-4,17.571548,-2.0671339,8.7490349,24.25345,234.073,Tlaxcala,0,41.5,107.42992,215.17,0.23926903,0.10137608,0.79946988,0,0.19299999
2011-4,138.12801,38.145981,110.43176,286.70575,1697.451,Veracruz,1,42.599998,100.89795,257.90332,0.22703788,0.064982793,0.86063828,0.012280213,0.175
2011-4,6.363111,-13.228432,18.997145,12.131824,367.10501,Yucatán,1,40.099998,99.106422,213.15334,0.22052793,0.029709397,0.84820332,0.001980626,0.19299999
2011-4,2.0149455,-3.285002,39.428455,38.158398,860.02502,Zacatecas,1,40.5,104.7692,215.31334,0.17823893,0.031414085,1.1335249,0.008507982,0.19299999
2012-1,22.508001,194.93671,-7.1450081,210.2997,1484.067,Aguascalientes,7,45.299999,94.580673,244.70334,0.27787927,0.043197775,2.3375703,0.02037631,0.075999998
2012-1,5.1859403,134.36469,186.81711,326.36774,6846.1221,Baja California,24,43.200001,92.673187,262.03668,0.29984367,0.05530893,5.1642829,0.028107817,0.058000002
2012-1,113.82917,14.052289,-1.655636,126.22582,41.595001,Baja California Sur,0,40.700001,99.401901,252.91333,0.35586652,0.033480745,3.3378848,0.048037593,0.091000006
2012-1,7.9434819,6.2522674,-56.161407,-41.96566,7786.3979,Campeche,0,42.400002,95.32592,312.79333,0.26882005,0.029029969,0.11960347,0,0.19399999
2012-1,23.436346,31.875772,14.737216,70.049339,432.987,Chiapas,0,42.5,101.421,230.43001,0.1844812,0.077019067,0.36598981,0.005572439,0.31999999
2012-1,131.82616,352.03137,68.243385,552.10089,9918.1025,Chihuahua,6,43.5,91.062988,241.81001,0.24219081,0.19783061,1.8937608,0.013951383,0.049000002
2012-1,165.85471,1033.1608,-363.54355,835.47192,728.10797,Ciudad de México,84,44.299999,94.68251,357.34332,0.41801152,0.042946875,2.6362429,0.033751981,0.085000001
2012-1,15.711617,102.76992,31.015825,149.49736,7432.1748,Coahuila,14,42.599998,99.929359,248.62,0.24151599,0.077090146,1.9596387,0.002464069,0.116
2012-1,3.2074878,11.871617,-23.122709,-8.0436049,46.324001,Colima,2,41.200001,95.118668,226.90666,0.26836213,0.12343502,2.4025745,0.001469465,0.111
2012-1,-9.1955976,38.051449,59.735802,88.591652,405.569,Durango,8,41.799999,90.48597,203.61667,0.20680074,0.14859252,1.910559,0.011159122,0.14899999
2012-1,323.31119,775.13824,62.505219,1160.9547,4087.113,Estado de México,48,45.700001,93.951263,264.29999,0.27558759,0.060214548,1.5307863,0.016053049,0.096999995
2012-1,166.26874,112.55989,-2.888201,275.94043,2473.5759,Guanajuato,19,42.299999,92.618454,218.80667,0.19211209,0.061254897,1.4690553,0.011153348,0.14399999
2012-1,-2.3956995,52.857521,16.041443,66.503265,176.40199,Guerrero,0,42.200001,96.416512,233.26001,0.21113433,0.17077418,1.0490004,0.011461354,0.207
2012-1,-3.4522979,41.273785,-3.5084021,34.313084,457.17899,Hidalgo,6,41.900002,90.934296,230.55333,0.20175132,0.041745425,0.92747441,0.004719048,0.20899999
2012-1,188.96698,206.37021,227.29071,622.62793,4416.4419,Jalisco,45,40.900002,94.971901,269.91,0.262355,0.060079383,1.112323,0.01643309,0.091000006
2012-1,17.444992,40.457367,22.539772,80.442131,281.345,Michoacán,9,40,94.060959,230.61667,0.17726995,0.11291701,1.0102279,0.013389369,0.15899999
2012-1,6.7509341,125.28487,-2.8558061,129.17999,1002.89,Morelos,8,43.799999,94.681267,259.04333,0.28738895,0.15906511,2.9587196,0.029315754,0.11300001
2012-1,14.537519,8.6185656,2.652854,25.808939,18.195999,Nayarit,2,41,94.331535,210.99333,0.2661005,0.10289663,0.51884318,0,0.17399999
2012-1,-10.231595,330.90494,126.64391,447.31726,6231.2822,Nuevo León,57,42.900002,96.116425,297.99667,0.22622249,0.13114004,1.6007345,0.005576033,0.075999998
2012-1,-7.5059371,45.128132,6.8930588,44.515255,255.026,Oaxaca,4,41.799999,95.104973,222.60001,0.19056815,0.053568656,0.75710367,0.008162842,0.222
2012-1,77.070091,253.77486,11.45986,342.30481,2578.958,Puebla,24,41.700001,98.140572,249.24666,0.21511969,0.058887988,1.6500347,0.015056587,0.18000001
